id,spectrum,eV
293,55.0178:5105.8975 56.0494:15295.0986 60.0443:6842.3379 60.9794:3374.4233 61.0283:12880.6338 68.0495:7580.9702 69.0334:9631.9629 69.589:3911.9587 70.0651:17581.252 72.044:7923.5615 74.06:4105.0591 80.0494:5974.3237 81.0334:14067.7285 84.0443:314611.375 85.0282:8330.7109 85.0476:16390.3809 85.8607:4055.0984 96.0389:5059.6094 96.0442:64492.0117 97.0284:10279.9473 97.048:4758.2891 98.0599:24718.0137 101.0229:5030.6899 109.0283:11518.3301 111.0334:3650.0288 112.0755:40030.6133 114.0551:7492.6631 118.0651:41124.4766 126.0549:43058.6328 127.059:4306.2002 132.0803:10024.543 138.055:79220.1406 139.0586:8857.1055 140.0706:10912.4863 143.0725:5464.7983 144.0654:19820.9102 144.0806:10979.6045 146.0601:38285.0156 169.1541:4077.9075 170.0599:5200.0713 193.9886:4117.1104,40
293,53.6498:4084.2505 74.06:6522.564 76.3506:3590.0186 84.0443:28886.9277 96.0443:11260.5703 98.0603:6615.2197 117.0698:6379.1416 118.057:5906.2261 118.0651:62421.2305 119.0685:5311.8599 123.9497:3859.5276 130.0651:4004.2739 132.0808:13725.4502 138.055:17527.6602 142.0652:6044.6343 143.074:8769.4619 144.0804:16927.8027 146.0602:59566.9961 147.0635:8612.3936 170.0598:10401.3701 173.4788:7166.3721 198.8643:4093.8286,40
293,56.0495:20922.2871 57.4642:8611.8291 60.3459:6903.1724 60.6039:7018.7285 61.0282:8411.3359 68.0493:9060.5723 69.0334:30548.3184 70.0652:10274.0039 74.0236:27416.4746 74.0338:7783.1162 74.3652:7529.7539 80.0496:9695.4375 81.0333:23525.5508 82.0654:11969.0918 83.0131:10072.5029 83.2854:8936.7852 84.0443:543743.25 85.0478:31301.7012 91.0541:22721.2539 96.0443:156143.9844 97.0284:37493.8477 97.0477:8420.2148 98.0598:46954.1719 99.0442:8192.9795 103.1607:7605.5488 109.0284:27807.3633 115.0543:59044.75 115.0624:11772.8506 117.0575:36341.5273 117.0699:81487.7812 118.0651:1179712.125 119.0604:10500.7646 119.0685:101702.4297 126.0549:102125.2031 130.0651:74608.3594 131.0693:9128.7773 132.0807:212642.0156 133.0842:18670.6387 138.0549:215749.125 139.0578:18217.0176 142.0652:111187.9531 143.0622:9473.8828 143.0729:168873.9531 144.0659:57314.6094 144.0808:371095.625 145.0658:12214.7939 145.0841:40555.207 146.0601:1095950.0 147.0636:118476.9453 155.0611:14054.4443 159.0917:106572.5312 160.0758:37904.793 160.0947:17869.9258 162.5136:8598.4941 170.0447:9345.0176 170.0602:148908.5156 171.0633:27548.2812 188.0707:52202.7773 207.2958:7900.8833,40
293,55.8306:11263.7627 56.0495:12845.1797 67.1655:10892.9697 67.881:11164.8271 68.0491:14827.8691 69.0334:25070.1016 74.0235:68253.2422 81.0332:25598.2617 84.0442:299563.0938 85.0476:22373.0117 85.3518:12772.291 91.0539:45236.875 91.7203:10899.5713 95.5722:11548.1182 96.0442:98480.3125 97.0283:12868.79 98.0596:39754.0664 109.0283:19933.3457 115.0539:131979.625 116.0577:13624.418 117.0571:69253.5625 117.0696:148568.6875 118.0649:2380389.0 119.0683:200859.4062 120.7598:11683.374 126.0546:66737.4922 130.0648:160211.5938 132.0804:483964.8438 133.084:45449.4297 138.0547:161337.2188 139.0582:14967.6465 142.065:259547.4062 143.0726:364716.8125 144.0664:30369.916 144.0805:747604.3125 145.0648:42242.6602 145.0841:71892.6953 146.0598:2338280.5 147.0631:241157.1875 155.0604:36095.0781 159.0774:13178.9736 159.0915:209386.2656 160.0756:77786.7266 160.093:22816.3301 170.0598:287996.7812 171.0632:36777.2188 188.0703:119153.3672 189.0744:14219.1016,40
304,55.0543:4843.2671 55.8006:4099.0137 58.0653:7348.0249 66.9264:3473.8137 68.0492:4921.7539 69.0447:6785.4468 70.065:523613.3125 71.0684:22424.9238 72.044:4208.3555 74.5747:3754.8616 80.013:38807.1133 80.0493:5546.7788 82.0526:3579.8716 98.0602:5374.8481 130.7701:3537.3728 159.2166:4005.4045 173.4769:5124.9727 191.9218:4192.9795,40
304,52.0181:5291.5898 55.0543:5164.7729 56.0496:5900.2651 58.0651:9264.2949 58.7475:3897.3103 68.0492:8852.0332 69.0449:5844.1729 69.1257:3736.5544 70.065:592799.6875 71.0605:5066.2944 71.0685:19604.9395 73.4572:3573.8267 80.013:45118.4609 98.0595:6577.0869 115.6564:3945.1448 120.8487:3751.7817 156.826:3878.8704 206.5699:3901.6069,40
304,54.6786:4975.71 58.0647:8249.334 62.7965:4599.9268 68.0493:39179.5078 69.0526:5227.8628 70.0649:3703131.5 71.0618:11190.248 71.0682:176565.125 76.5105:4430.7017 80.0129:24143.3691 109.345:4942.2329 116.0702:21179.7598 125.3164:4238.5815 144.2736:5010.7881 188.7348:4751.8726 190.6683:4694.0376,40
304,52.0183:4778.2676 55.0542:5573.7271 58.0652:6512.7505 68.0494:16376.8408 69.0446:5740.4023 70.065:1438281.25 71.0608:5274.3413 71.0683:62040.1367 80.0129:44383.375 80.0494:4428.4326 81.0161:4553.334 98.0602:5517.5889 112.3492:4237.6626 116.0707:5388.501 119.9326:3582.3342 121.1761:3768.2915 146.8493:3358.5701 173.4722:5957.0337 195.3842:4223.6196 206.3721:4512.397,40
304,55.054:4556.9849 58.0652:5505.4385 59.9822:3486.1851 66.9975:3852.9648 68.0493:13069.8506 69.0449:4884.9502 70.0651:1394652.0 71.0684:68185.7109 72.6078:3555.0627 80.0131:26137.4219 96.9228:3766.801 104.9567:3703.8916 116.0707:5299.6558 118.1325:3901.3354 177.6726:4465.9194,40
304,55.0542:4091.3391 57.8335:3724.8794 58.0651:6062.814 68.0497:6927.646 69.0524:3645.45 70.065:841806.5625 71.0683:35680.9062 80.013:35844.5195 84.9756:3566.3284 98.0238:5080.0234 115.0879:3763.1189 116.0705:5938.0415 173.4572:9225.2217,40
304,51.1099:3812.5347 52.0182:6114.0879 53.0023:3864.0945 55.0542:4910.8071 58.0652:9454.7764 60.0221:4125.8525 67.9838:3687.1079 69.0448:7760.335 70.0651:512609.4688 71.0685:20474.834 78.6293:4246.0063 80.0092:3601.29 80.0131:38837.5117 80.0251:3926.9028 82.3173:3658.9197 83.0714:3680.2815 98.0238:6312.3022 114.1173:3705.8208 194.3539:4069.5278,40
304,54.0339:5140.4692 57.0572:4186.958 58.0652:7908.5796 68.0495:3928.5376 69.0445:4924.7524 70.065:326374.8125 71.0605:4809.3911 71.0685:14515.0381 72.0808:5676.8955 80.013:38113.5859 80.0497:3903.5466 98.0235:6819.2441 98.0601:5767.5586,40
306,56.0495:235986.9531 56.8743:3724.3079 57.0335:10920.4688 57.0528:11688.6094 58.0621:5818.4116 58.0652:112402.1484 74.056:6627.002 74.06:90874.9062 75.0441:23339.416 84.0442:4479.8135 91.0543:6150.6514 93.0449:9418.9951 95.0493:7951.3555 102.0912:14540.4893 103.0542:8693.7998 105.0449:5509.1338 120.056:4710.3403 122.4003:4374.2563 127.4176:4024.6768 153.1695:4839.5635,40
306,54.8152:3744.4009 56.0495:1293358.625 57.0335:57224.5312 57.0465:5281.0918 57.0529:43718.2227 57.0728:4631.7471 58.0289:6537.8301 58.0652:109688.6016 59.0548:3810.376 59.0683:6317.1963 61.3008:3443.5012 62.9292:4703.4487 74.0601:449446.3125 74.3293:4219.5386 75.0441:101865.7812 75.0635:16408.7227 84.0444:16490.334 89.8128:3645.2068 91.0543:3748.6104 93.0451:8547.4619 95.0494:8045.458 102.0552:12936.7002 102.0916:11133.2656 103.054:6143.9717 120.0552:3778.0288 120.1016:5575.2178 167.3038:3639.2363 175.909:4176.1909,40
306,53.5233:3619.9932 56.0495:25520.7578 58.0651:178330.7812 59.0687:4799.1689 65.0385:4965.145 66.0338:4845.9697 74.0603:8275.3066 88.2619:3844.3391 91.0545:6701.4155 93.0445:15673.9609 95.0492:9099.4688 102.0912:13723.0146 103.0542:8924.6104 120.0558:6747.4072 121.8489:4039.7146,40
306,56.0494:478366.4062 57.0335:19788.9941 57.0528:11794.5566 58.0651:141748.1094 59.0682:6195.1797 62.7626:3763.7251 65.0384:4976.7573 74.06:188018.3594 75.044:33304.8047 79.0541:3704.1262 84.0443:6610.1802 91.0539:4347.0845 93.0448:8924.8389 95.049:8168.5864 102.0913:14735.1631 103.0543:9534.9131 110.739:3977.4644 120.0556:8193.3447 120.0812:4603.4429 126.6901:4025.1909 163.8601:4100.2246,40
306,54.6123:4626.8296 56.0495:2268448.5 57.0306:7385.3647 57.0335:103419.7266 57.0528:77864.9453 58.0288:9906.1074 58.0371:6019.7246 58.0651:124159.0234 59.3571:5190.1104 61.71:5577.813 66.0337:6663.9614 67.398:5292.9736 70.0649:12208.4648 74.06:780103.25 74.1056:5312.7451 75.044:161537.0469 75.0634:30822.2207 76.0476:8488.5342 84.0444:23831.2148 93.0445:12228.2354 95.0495:6287.5239 98.0604:6240.3633 102.0552:25945.3965 102.0915:17763.9336 117.17:6730.2861 120.0557:6607.3633 145.3161:5967.5645 165.2366:5763.7202,40
307,53.3226:4002.9221 56.0495:6282.3643 57.0529:7496.8608 58.0651:12791.0283 60.0807:5919.3359 62.929:215725.0781 64.0181:5050.9409 64.1837:4361.8105 79.6655:3806.1001 80.0427:3369.1182 95.0489:8041.501 101.6322:4497.373 116.1329:4069.9883 121.9661:5433.3423 131.5968:4058.3987 155.2373:5094.5947,40
338,55.0542:6434.23 58.065:12426.5186 59.049:30259.8867 61.1058:4260.249 65.0387:4623.8901 72.0806:9859.6045 87.5173:3524.5601 91.0541:14152.6709 92.2222:3499.1882 95.0489:24892.1055 105.0451:5413.9531 119.0604:8926.1592 173.4564:8977.623 176.89:4094.147 183.4368:3868.9736 192.5803:3975.4612,40
344,99.0552:13144.6689 99.0611:2323.1438 132.0475:5981.2559 136.0617:33519.4648 141.4097:3111.4966 142.0863:8657.1553 143.815:3215.9712 145.0326:5634.1157 159.0585:28806.6426 175.0538:7816.8716 184.0968:13442.3604 212.0954:9220.418 222.4195:3604.6785 234.0771:16374.1143 243.0797:22035.498 261.1265:37831.8867 262.132:4757.7969 338.931:3808.8591 345.1484:64488.4297 346.1513:8990.9863 413.5906:4137.9282,40
344,99.0552:22724.4922 103.0208:2908.6072 114.0373:4365.6021 132.0483:5906.3291 136.0617:68349.1719 137.0663:4692.8008 139.8663:3173.6553 142.086:11605.0156 145.0321:5563.4497 159.0586:46681.1914 159.9204:3243.4194 173.4577:7193.9023 175.0533:13280.9268 184.0968:22774.1758 212.0952:8661.6816 216.0693:7543.0459 222.5558:4086.6074 234.0767:10585.1123 243.0802:44871.3008 243.1133:6224.5293 244.0825:5635.582 261.1268:69489.7734 262.1307:9642.5586 345.1058:6973.3467 345.1487:104026.4141 346.1507:14559.7383,40
344,95.0492:6835.873 96.0807:2526.4021 96.538:2145.2024 97.0284:27670.0566 98.0242:3881.1968 98.0603:2825.7266 98.9844:3357.0576 99.0553:567581.375 99.0665:17186.7539 100.0395:4713.5327 100.0586:17382.7656 102.0376:9450.5156 103.0212:47990.6055 103.0759:4061.647 104.0166:6368.6309 104.8791:2744.1289 112.0757:11047.3271 113.0597:17114.0215 114.0372:78950.7266 114.0913:4575.8701 115.0501:11209.2822 117.0488:5441.8457 119.0354:6588.6938 120.0479:6891.3569 124.0758:67770.2422 125.071:25496.6074 125.0798:6600.0034 130.0324:7678.0898 130.0773:3916.925 130.0863:50785.3711 131.0637:4756.3745 132.0479:194521.8438 133.0513:7831.7681 136.0619:1415980.0 137.0467:6633.5728 137.0651:52718.6562 141.0483:21254.1113 141.0662:27753.8848 141.6365:2888.2117 142.0865:329122.4375 143.0899:20877.6816 144.048:6592.7329 144.4105:3009.3516 145.032:258886.4219 146.0353:13040.9131 148.9478:3062.5959 149.0747:24063.8926 149.087:5789.8687 151.6695:3570.2944 156.1029:8097.853 157.0322:8766.6055 157.0451:4401.2881 157.0877:4071.7947 158.0272:14001.9111 159.0588:1047400.1875 160.0616:53361.7031 162.0586:29881.3906 166.0865:50848.0469 173.4463:3460.4648 175.0539:271159.5938 176.0565:15196.5273 176.995:16541.7227 183.0426:6794.0005 183.1126:15317.3877 183.1285:3411.6904 184.0973:516343.8125 185.1006:43001.1367 189.0704:5775.4321 201.0704:9527.3408 205.0646:27475.75 215.1228:4286.6719 216.0693:161753.1406 217.0721:14005.7861 225.1079:5239.9375 231.1174:10920.0977 232.0827:6590.1929 233.0963:18077.6797 234.8047:3648.5793 243.0804:951740.4375 243.116:129550.4766 244.0833:98941.2031 244.1175:12591.4658 255.0815:4757.041 261.1273:1247270.125 262.1302:135320.1562 264.0641:10316.6016 299.1445:7410.6528 312.0505:56568.9219 313.0537:8324.3896 313.1223:11071.8193 315.1385:20145.6465 327.1378:33697.3633 330.0612:71378.7422 331.065:4886.0269 341.0949:11286.627 345.1492:1857185.125 346.152:283181.4375 348.07:5033.6445 357.1515:7640.2578 410.0326:5632.8662 428.0401:8399.8076 444.5508:4088.7068 462.8177:4661.7192,40
344,98.5694:2804.3074 99.0551:65617.7344 99.0629:7449.231 100.0585:3079.1265 103.021:6078.3423 105.5564:2296.8901 106.6377:2677.7339 108.9849:2627.0864 112.3504:2382.8516 113.0593:2745.9807 114.0372:6417.4712 123.9837:3525.8284 124.0756:5957.7769 125.9475:3210.7383 130.086:5178.3643 132.0475:19322.9004 136.0616:181365.8281 137.0658:7078.9961 142.0862:38580.6289 144.9941:4031.5093 145.0316:37489.4922 149.0758:3222.677 159.0585:123169.5078 160.0621:5222.8813 166.0864:3923.5962 175.0539:28981.0449 184.0826:3798.4856 184.097:56610.2422 204.0251:3614.5881 206.8706:3940.1165 212.0952:7787.5498 216.069:15284.4492 234.0761:14178.6719 243.0798:112887.8906 243.116:15823.4941 244.0832:12355.9521 261.1267:153778.125 262.13:15377.6904 312.0495:5131.0483 315.1389:3713.7637 330.0614:5881.562 335.4607:4179.5757 345.1484:266463.3125 346.1514:46779.0156 428.0406:8008.8569,40
344,93.6555:1810.9835 95.0487:8922.4805 96.0806:2862.554 97.0278:24532.6328 98.0228:5052.999 98.0596:4014.874 99.0547:513021.875 99.066:14472.0449 100.0387:6081.312 100.058:15461.75 102.0366:10288.2021 103.0206:46319.9961 103.0751:2790.7739 104.0159:4854.0537 105.1361:3335.4368 105.9316:2471.9304 106.0944:2537.9365 109.1081:2445.2881 112.0751:7523.2759 113.0589:11484.6865 114.0365:79130.4922 115.0401:3667.2903 115.0494:10745.2568 117.047:4163.0142 119.0346:5212.4863 120.0477:3678.0125 124.0751:62766.4062 125.0702:21487.4531 130.0314:7162.1934 130.0855:47166.0078 131.0625:3333.7327 132.0471:173398.7656 133.0502:7241.8438 136.0611:1317826.875 137.0449:7796.9609 137.0643:48300.6289 138.0915:4053.6201 141.0473:17925.4297 141.0654:28324.4141 142.0857:311133.5312 143.0887:13183.1924 144.047:6408.4214 145.0312:242867.9062 146.0342:10616.2451 149.0735:21963.7285 156.1014:7837.4487 157.0307:6814.3618 157.0435:4855.8345 158.0264:15985.7236 159.0579:960541.25 160.0608:52124.043 162.0574:29219.1348 166.0728:3821.5322 166.0855:55386.8008 167.0888:4653.4116 173.4884:3832.9272 175.0529:250478.6406 176.0558:13719.0664 176.9942:12108.9824 183.0412:6501.0796 183.0583:5407.7231 183.1119:12548.6123 184.0962:489347.0938 185.0997:34562.0781 189.0693:3841.2075 192.0426:3480.572 201.0695:5102.0972 202.0768:777.9311 205.0634:22166.1152 205.0842:4961.6704 215.1212:4185.3076 216.0461:8700.9844 216.0681:154031.5625 217.0716:13118.6045 231.1149:6246.8301 232.0827:5818.6045 233.0946:19146.3125 243.079:898995.25 243.1145:125836.375 244.0818:83133.4688 244.117:13384.9336 250.0927:5215.4932 250.5283:3700.0049 261.1258:1177429.625 262.1291:142994.1875 263.1245:4784.1128 264.063:8853.3369 279.0632:4310.6992 299.1441:8065.0747 312.0487:53847.5352 313.0512:5744.4067 313.1218:11684.8936 315.1371:20745.7246 316.1378:3858.9988 327.1366:28784.2617 328.1386:7378.0942 330.0206:4853.7349 330.0589:69647.6953 331.0617:7344.7578 341.0919:7238.9248 345.1472:1737900.625 346.1501:277259.0625 357.1491:6173.6338 428.0369:8190.2441,40
344,95.0493:4345.0654 97.0284:8231.2959 98.0237:3277.439 99.0551:191993.5312 100.0588:6257.0947 102.0369:3568.9509 103.0211:17491.498 106.7122:2473.9363 112.0752:3174.0779 113.0598:5991.813 114.0369:29667.6758 119.0347:4398.3511 120.6055:2529.1313 124.0756:29138.6406 125.0711:6096.3491 130.0325:3951.5569 130.0861:18958.7148 132.0477:62041.4297 133.0513:3091.9546 136.0617:540039.125 136.0805:14238.0898 137.0651:20534.3477 141.0482:9190.2236 141.0661:10694.9248 142.0863:125431.0391 143.0902:4897.4385 144.0473:3545.9299 144.1504:3190.4319 145.0317:88478.9375 149.0745:8747.0918 158.0274:4174.1221 159.0586:377623.0938 160.0614:18800.0059 162.0578:11340.8379 166.0861:16738.4727 169.8228:3245.4583 175.0537:95999.2266 176.0568:7809.2305 176.9953:6180.8354 183.113:4079.759 184.097:187764.5312 185.1004:17213.1387 189.0704:4849.957 205.0646:9636.1797 212.0963:5018.8208 216.069:58973.75 217.0711:4184.2808 230.2433:3727.7664 231.118:5135.106 233.0961:7405.8813 243.0801:356294.5 243.1156:47509.4141 244.0829:35672.5078 244.1191:5796.7827 261.1269:486507.1562 262.13:54982.0078 286.5945:3563.8896 299.1433:4975.2832 312.0499:14280.0791 315.1383:7982.9102 327.1384:13089.9111 330.0603:28177.6777 345.1487:832740.4375 346.1515:123141.3047 428.0377:18447.3887 797.4462:4529.6509,40
348,52.7789:4203.7793 54.5711:3785.792 56.0494:72148.7734 58.065:12046.4902 68.0493:46604.0391 69.0445:13802.7188 76.9389:4159.7061 81.0402:3835.9375 81.0445:57686.5977 82.0524:134781.0469 83.0602:546150.75 84.0635:17927.9062 93.0445:329074.1562 94.0478:17923.8086 95.0542:6934.3584 95.0601:116473.4766 95.2273:3959.1184 96.0636:6844.5815 110.0711:969196.625 111.055:16887.9473 111.0678:8205.5859 111.0745:46707.9062 121.0399:3804.6865 128.0341:4412.4917 151.1344:4064.0659 159.6367:3925.6812 172.8851:4954.9922,40
348,54.0338:7580.6577 55.0415:5758.269 56.0493:189855.7188 58.065:13242.7363 66.2202:6272.75 67.0416:8961.6836 68.0492:133035.7188 69.0443:17337.5098 74.0235:10261.4512 74.5597:6208.5195 76.1343:5644.8188 81.0444:150344.5938 82.0523:383659.125 83.0601:1586940.25 84.0578:11607.543 84.0635:68791.9375 93.0444:979183.0625 94.0415:10030.0596 94.0477:48128.5195 95.06:282844.3438 96.0635:19639.3008 110.0709:2649343.5 111.0549:46778.9258 111.0743:150648.6562 111.1159:6795.1538 141.0692:6408.9048 152.1491:8162.6353 156.0764:9278.084,40
348,54.0337:6943.2583 56.0494:132302.4219 57.0528:6077.1704 58.065:11673.9482 67.0414:4211.4521 68.0493:100265.8828 69.0444:12428.0361 69.0528:3990.3972 70.065:4990.7544 74.0237:5077.127 81.0446:99294.0078 82.0524:286773.2812 83.0602:1144004.75 84.0449:7955.1025 84.058:7309.2603 84.0636:51122.832 85.4682:4312.458 93.0445:665963.9375 94.0419:5917.8784 94.0478:37270.1797 95.0602:214252.125 96.0636:12036.9131 110.0711:1862113.25 111.055:28326.0625 111.0745:106283.1328 127.3223:3630.3374 127.3327:3853.2292 131.9657:3826.3123 138.0658:4520.5215 202.078:653.9305,40
348,54.0339:4981.9521 56.0494:122424.6484 58.0651:12250.4316 68.046:5949.8784 68.0493:87912.2188 69.0446:15487.2598 70.0649:5408.2607 77.245:4125.7373 81.0446:91844.7344 82.0524:246977.4219 83.0602:1017020.9375 84.0578:8080.9043 84.0636:46137.918 93.0446:618210.0625 94.0417:5262.4414 94.0479:24993.125 95.0602:199182.7812 96.0637:9091.8809 110.0711:1645078.875 111.0552:28491.1758 111.0745:93900.5547 173.477:9132.623,40
348,51.5989:3356.5134 56.0495:90265.2734 58.0651:19407.6465 67.0416:4162.4639 68.0494:66564.3828 69.0446:13533.6396 69.0531:3603.1636 70.0651:29864.6719 81.04:5344.4575 81.0447:74439.4531 82.0525:196253.5625 82.065:5606.8706 83.0604:771672.75 84.0582:6085.7759 84.0638:33011.7969 88.7967:4039.8989 89.312:3496.0447 93.0447:457709.5 94.0418:6243.5166 94.0481:28053.7383 95.0603:149173.8125 96.064:6328.2793 110.0712:1312376.375 110.9093:3740.9519 111.0553:21012.9277 111.0747:68617.0234 111.0918:4546.8774 113.0709:4053.0645 173.4572:6922.0503,40
358,59.0492:12831.8281 65.1175:3760.4844 68.7346:3674.7356 84.0449:5095.9287 97.0287:4140.3696 121.0275:4383.5952 130.0495:9338.1328 156.1018:4477.4326 187.8828:5081.8862 188.064:4096.7559 212.0941:5807.5537 263.9652:3893.1609 304.3885:4417.2412 311.1945:5721.0991,40
358,59.0491:16923.0762 69.4142:3490.9844 81.0704:4822.2417 100.4122:3451.7346 106.704:3481.1641 121.0283:11375.75 130.05:4341.665 163.6197:4188.1089 173.4509:3607.3821 178.123:4315.9463 212.0962:8290.2334 276.813:3991.4878 278.8166:4239.9082 303.539:4350.6548,40
358,59.0491:15817.793 59.5673:3502.2939 60.0442:6174.8862 68.0492:5534.8467 79.0542:4249.8169 83.0861:4909.0132 84.0449:5615.2861 88.8155:4081.2327 112.0393:6202.6504 121.0284:16433.8848 123.0442:4666.7104 126.0555:4191.1733 127.8205:3790.9009 130.0504:8073.4897 144.1027:3757.1807 146.7749:4779.0127 150.0546:5524.9609 173.4572:4872.1748 212.0957:9634.6748 220.3508:4474.5449 276.0668:4081.1135,40
358,59.0492:7009.4858 60.0443:31484.6816 60.0919:3352.4536 67.0542:4349.7935 68.0493:25526.3789 68.2573:3635.1931 69.0334:8904.8506 73.0283:8652.4512 79.0542:7806.7402 80.0495:7467.0312 81.0334:14661.9326 82.0653:9398.7959 83.0492:6299.7549 84.0443:41359.4492 84.0811:3697.4541 85.0283:14539.4189 93.0331:3601.1719 94.0288:10895.1133 94.0649:3995.9453 95.0489:12997.9551 96.0443:13280.4893 97.0285:11225.542 98.0599:13603.1074 100.0392:5043.8892 103.0388:18073.5801 106.0651:11069.6631 107.0489:6361.6235 108.0443:13079.3496 109.0281:10815.1748 110.0599:18767.0371 112.0392:36927.8125 112.076:9125.0078 120.0443:17761.2852 121.0283:128704.2734 122.032:9333.6826 122.06:17689.1172 123.0439:21167.957 124.0396:14214.7773 124.0756:5765.0923 125.0233:10704.3105 126.0548:18240.375 128.034:7218.9248 130.0498:40660.2227 132.044:7599.3018 134.06:10706.4795 136.039:14913.0195 138.055:13015.5684 139.039:6199.8369 140.0712:5687.1802 142.0496:7742.272 148.0393:5053.6851 150.0551:26631.6992 151.039:27065.0273 152.0707:4454.1084 154.0502:9169.0566 155.0336:6205.8384 166.0506:7958.5713 167.034:15742.9717 168.0655:7802.8135 169.9676:3775.5908 172.0612:8798.7871 173.4598:4386.4702 178.05:17335.7363 179.0347:6347.0342 184.0598:4081.4729 186.0764:8676.2188 196.0607:14874.8896 197.0449:17442.2598 203.2281:4626.8535 212.096:10519.9834 265.1113:4726.0312 287.9684:4639.52 311.1962:4789.5444,40
358,60.0444:111580.5781 61.0284:15433.5879 67.0542:28337.3828 68.0494:125732.5391 69.0334:32662.6074 71.121:10469.6338 73.0286:26578.0703 79.0543:21534.957 80.0495:33292.6289 80.7555:10495.4678 81.0334:59217.1133 82.065:32331.8457 83.0493:13471.2959 84.0444:171861.4062 85.0285:50029.2344 94.0288:55459.5195 94.0649:32769.6562 95.0133:11063.5283 95.0494:51828.7461 96.0444:62734.5391 96.0811:9686.1572 97.0286:31571.2793 98.0601:50885.8945 99.0439:12071.9873 100.0392:30894.4961 103.0389:47168.6562 105.0335:13666.1895 106.0652:32585.0391 107.0492:24433.5742 107.5711:9977.6143 108.0445:67736.6172 109.0285:41998.7344 110.06:82213.3359 112.0318:13161.1357 112.0393:144420.1094 113.0238:12518.5762 113.0433:12173.5469 120.0443:48939.6875 121.0285:516919.0625 122.0319:35199.2617 122.0601:78899.3125 123.0442:85911.9922 124.0396:60138.7148 124.0758:33656.9023 125.0231:42913.1016 126.055:68332.75 128.0342:31834.1211 130.05:164162.5469 132.0443:47976.5508 134.0601:44184.457 136.0393:75256.9766 137.024:16373.8428 138.055:64591.7578 139.0389:32961.7539 140.0348:17095.9727 140.0708:22355.4062 142.05:28710.5859 146.0449:13924.9893 148.0396:17024.8535 150.0553:119142.4297 151.0392:147308.1875 152.0706:19524.3379 154.0499:51586.7812 155.0338:18257.6719 155.8696:11225.9131 156.0658:15538.7256 166.05:26005.9941 167.0341:49864.293 168.0657:43469.3242 169.0496:13839.542 170.0457:13251.8916 170.0804:13967.833 172.0606:28448.418 178.0503:62661.8164 179.0342:44422.3203 184.0613:15742.9082 186.0763:14524.5254 191.7885:11143.4277 196.0608:60475.1328 197.0447:70103.2422 214.0717:24561.7422 232.0819:23577.2012,40
358,60.0444:55494.8477 61.0283:7286.8896 67.0543:7861.9922 68.0494:60569.0664 69.0334:11382.4326 73.0285:16652.5059 79.0546:9455.8848 80.0494:14965.8545 81.0334:19874.0957 82.0652:17442.4316 84.0393:4462.3984 84.0444:65970.6016 85.0284:29139.877 86.606:3475.0396 94.0286:23761.7168 94.0653:11270.5801 95.0491:25566.1035 96.0444:23251.3457 97.0283:15338.4023 98.0601:24796.9746 100.0392:6559.834 103.0389:23157.0566 106.0651:16278.6992 107.0492:10137.8574 108.0443:22953.2598 109.0283:21450.3047 110.06:30324.0332 112.0314:6770.4985 112.0392:69240.0781 113.0234:5756.0972 114.0547:7155.1348 120.0444:22445.0195 121.0285:227675.7812 122.0319:18082.957 122.0601:35149.7969 123.0441:39608.9492 124.0394:21993.7168 124.0754:10670.5508 125.0233:15812.2119 126.055:33556.9609 128.0341:15722.4863 130.0499:69509.6328 131.0533:5128.1968 132.0442:14888.9316 133.0286:6748.8745 134.0602:16176.2305 136.0395:28565.0117 137.0237:8742.0029 138.055:26733.2695 139.039:14698.6289 140.0335:6062.1333 140.0703:8608.6895 142.0503:12781.2939 144.0656:5637.7109 148.0395:8501.4062 150.055:47688.7734 151.0391:56229.668 152.0705:8141.9971 154.05:21172.0918 155.034:7850.7915 156.0649:5481.916 160.0412:4343.3364 164.0692:5797.2388 166.0495:13596.0957 166.9488:4006.9417 167.034:28072.502 168.0656:19805.5527 169.0493:8674.5957 171.0532:4180.0913 172.0608:15929.4102 175.6584:4637.9067 178.0504:28039.8027 179.0341:12045.4844 184.061:4786.9717 186.0766:7766.4624 196.0604:21939.3516 197.0445:31151.0449 197.0649:5730.4683 214.0716:10872.0654 215.0552:4738.6177 232.0811:7665.583 237.2905:4425.2202 298.5977:3876.0232,40
373,54.0336:26900.2949 55.0541:6337.7363 56.0494:6842.6685 62.9287:10621.2559 67.0138:4435.0913 67.0175:50936.2539 67.0539:8099.1426 68.0127:17088.3281 68.9968:19961.4414 74.0474:8529.8281 77.8427:4002.7637 81.0697:6465.4165 82.0524:4271.9751 83.0602:9760.8652 84.1563:3579.231 92.0128:5876.354 93.0697:4608.2881 110.0233:207500.1406 111.0268:14197.2236 128.0338:23019.0684 156.0289:398795.7188 157.0322:26276.0371 173.4751:5500.6562 184.0241:9568.1572 185.1651:10804.7422,40
373,54.0336:81715.8438 55.0176:7125.2568 62.9288:7982.7114 67.0176:304035.5938 68.0128:104105.3438 68.0212:9109.5283 68.9969:122196.6719 74.0473:10060.1934 88.2982:6615.8218 92.0128:23968.6621 110.0234:1275469.75 111.0268:67582.1484 128.0341:115275.2344 137.6962:7268.4277 142.6293:7517.3286 156.0291:2413594.25 157.0323:162686.6875 158.0331:10887.875 184.0242:55731.5625 185.1653:8720.5273 197.0556:7961.1875,40
