id,spectrum,eV
2056,50.7467:2431.605 58.2515:2204.1323 61.5758:2587.1956 80.9526:2329.625 91.7127:2497.5981 96.8634:3102.5088 98.9848:141446.6 114.3913:2682.1506 116.9955:4334.1206 174.9924:14185.02 198.1358:2966.224,30
2057,54.0403:2830.21 55.4513:2667.9128 61.5818:3130.13 89.44:2756.9436 90.9773:4029.5515 107.3069:2528.619 214.4646:2531.024 221.1388:2679.2427 240.8758:3053.993 277.4585:2732.3389 327.1237:2617.0352,30
2058,59.7515:9462.716 62.5392:2478.0137 96.8663:8749.483 136.0777:2390.9717 140.6474:2411.4248 262.1594:2785.1565 314.2786:2434.157 409.1631:59244.55 420.1526:2737.6445,30
2060,56.2272:2521.8477 61.0194:3325.2495 61.0221:3883.726 73.3044:2901.0955 96.3658:2782.9558 100.6532:2925.5552 100.6732:2724.9026 100.7537:2567.8196 105.3433:2993.6863 106.8533:2513.8286 111.535:3112.7427 132.6053:2952.2673 179.402:2895.0522 206.4396:3258.7012 213.1276:2927.015 263.1434:39718.4 281.1541:12217.032 367.7228:3022.9202,30
2062,57.0708:5447.543 60.9022:5372.943 71.0863:10467.401 74.6175:2757.3374 85.1019:7426.8936 89.0603:22747.615 96.8633:3170.457 118.3888:2918.945 118.7215:3122.577 121.0653:12673.318 133.086:16689.633 165.0913:16895.629 209.1189:3351.6968 221.9028:2799.978 291.2335:4815.304 296.669:2647.5159 470.509:3381.9124,30
2063,57.0708:5625.036 71.0864:13055.613 85.102:6747.4585 89.0605:14565.617 96.8664:4271.324 98.5121:2824.1155 105.8569:3043.0588 116.736:2417.7688 121.065:15628.997 133.0862:8392.233 165.0911:9997.133 271.1544:9485.698,30
2065,57.0709:7597.311 59.6823:7177.6353 59.6855:6091.364 67.0551:3045.6594 69.0708:14294.408 71.0864:7369.882 81.0707:6755.516 83.0863:14374.122 86.0609:3267.8345 95.0863:6337.4634 96.8624:5555.343 96.8681:4697.166 97.0654:3827.2444 97.1021:14981.157 100.0763:7780.5537 102.097:2641.3806 109.1016:4668.3667 111.081:4245.415 111.1173:4898.8955 114.0918:6901.8506 121.102:5534.948 123.1175:5228.047 125.0963:3536.544 128.1073:4086.4695 135.1166:7249.1274 137.1327:2458.689 149.1326:5081.686 163.1481:2409.3486 176.5714:2117.7874 177.1633:2301.1697 219.2111:8257.557 237.2212:6480.0854 254.1407:8090.556 254.2481:14945.86,30
2067,54.2225:2249.3792 57.0345:6484.2695 57.0708:8181.8496 73.8434:2321.4766 76.8731:2204.774 77.2199:2528.449 91.0547:4399.8223 93.0702:3835.458 95.0862:2389.1655 96.8633:2939.2175 101.0606:2343.1057 107.086:4202.1377 119.0859:7079.8335 131.0865:4113.7607 133.1011:3819.9836 135.1178:2731.51 145.1015:2878.701 183.6204:2328.875 219.1746:49809.668 245.4732:2448.0493 275.2024:3313.6533,30
2067,55.7248:2251.9326 61.1631:3858.766 67.0551:3777.827 79.0551:5272.785 81.0709:3622.5415 93.0706:3260.2188 95.086:3161.0432 96.8641:2935.8171 97.1018:2980.5264 107.0861:12962.798 109.1016:4105.128 119.0855:2942.7085 121.1018:2829.8005 125.0962:3728.0752 133.1014:4783.595 140.7274:2480.6516 147.117:6078.317 148.3423:2477.0552 149.0962:9932.606 203.4596:2771.2666 240.8107:2164.962 254.6608:2967.091 257.1885:3228.2659 275.2018:7570.5737,30
2070,59.027:3263.555 61.5867:5409.114 67.3549:2952.2095 75.2658:2896.533 96.8658:2995.031 163.8621:2797.014 197.181:3672.1077 231.1457:2883.429 246.872:3305.5835 485.235:4575.808 503.2418:3568.3467 508.8244:3661.1323 515.2456:14977.446 531.2386:46839.31 549.2502:6289.05 550.2538:10050.351 559.234:23220.67 577.2511:4772.9746 591.2614:39992.656 609.271:39815.36,30
2072,59.0097:2624.3767 61.021:4827.1753 61.0241:2698.3667 67.3764:2438.9988 71.7584:2502.514 96.8642:2747.9854 107.0864:5175.0625 109.0651:3364.8872 109.1018:6493.768 112.0776:2530.928 125.0599:7910.728 125.0964:2668.993 125.48:2772.7922 135.0803:2799.2578 135.8014:2585.721 137.0962:5610.7397 157.7144:2743.576 171.0805:18765.715 197.0966:4616.564 209.0971:3149.3982 211.1113:3915.482 221.096:4165.7744 223.1134:4312.5693 235.1126:3186.4797 241.1223:2689.0354 244.7299:2799.6436 245.134:2720.4993 263.1431:49034.227 265.1587:4092.0132 281.1534:11247.427 281.1803:2624.6423 289.1573:4572.8345 307.1721:3773.2056 313.6:3071.3032 417.2358:3673.2393,30
2074,55.0552:5099.667 60.0818:4089.5972 61.5752:3176.834 70.066:4787.2944 70.3394:2128.4429 75.6611:2260.5964 83.0864:13439.579 96.8672:2869.5671 99.9376:2131.279 101.0606:6327.2954 111.0443:4849.109 121.5998:2477.9375 129.055:5822.7544 142.086:13978.799 205.1083:2431.061 229.1315:4819.4497 229.155:195527.67 229.1783:6159.1265 233.6697:2176.276,30
2076,61.5892:2914.3997 62.5947:2322.5276 89.0605:3608.715 90.0638:2947.501 156.6431:2710.96 183.8114:2974.3809 199.1511:2407.8232 239.0707:2689.518 262.655:2622.1755 280.376:2725.1472 283.5437:2458.4395 284.2707:5912.239 284.2949:208485.1 284.331:125114.33 284.3587:3093.3406 303.637:2683.2913,30
2077,65.4617:2451.3562 66.9602:2247.7112 73.0293:4531.514 80.0552:3646.9932 87.045:4370.254 89.0604:43782.44 102.0682:10567.379 108.3608:2501.5798 124.0812:4812.406 133.0862:26603.176 146.0947:2687.046 164.9602:2850.7158 173.1238:2678.6963 177.1123:8071.496 236.178:2810.4932 322.0705:2857.4626 336.0603:3007.3296 518.3424:2822.8962 619.547:3481.19 658.8025:3245.2825,30
2078,57.0344:3657.673 57.9353:2204.309 59.7027:4607.78 59.706:9790.116 80.3311:2086.8108 91.0553:2543.7593 96.8611:4349.797 96.8672:5194.743 100.0763:4544.167 118.0656:65941.03 118.0723:1698.3506 118.9676:3118.5881 146.0606:19060.79 146.0815:17825.826,30
2079,71.0863:14352.664 73.0294:4289.1836 73.0657:3524.8315 80.0551:5127.229 85.1016:6129.526 87.0448:5855.0493 89.0604:71515.375 89.6055:2639.1602 90.0635:2835.7869 99.1174:3322.979 102.0683:7671.472 111.8281:2990.8928 117.0911:3268.3926 124.0808:7270.7446 133.0863:45227.598 134.0892:3355.0642 146.0938:3903.0552 155.0994:4008.9211 177.1124:13118.34 425.4202:2944.6553 445.913:3877.9795 455.6408:3247.786 461.1411:2665.7883,30
2080,55.3942:2739.6465 57.9822:2854.9622 59.1703:2832.2363 59.261:2625.2627 59.6178:5929.584 59.6211:9915.287 70.9022:2851.7324 73.0656:3053.5916 87.0446:16318.449 89.0604:121221.695 89.0658:6778.5015 96.551:2980.793 96.8658:10051.011 107.0708:5112.451 133.0861:58204.73 155.7355:3070.5767 177.1133:4631.7695 195.1956:3235.5962 265.6576:3389.3923 342.7431:2974.854 513.4654:3751.6304 547.1604:3359.2068 615.8464:3358.7373,30
2081,79.9385:2568.7732 92.5747:3130.9287 118.8749:3316.283 131.7629:2728.3984 213.7217:2335.18 229.1437:172651.36 278.8524:2414.2769 302.9703:2636.7427 318.8884:2731.5508 348.2386:22613.848,30
2084,57.7749:2309.916 61.1681:3551.1873 98.9847:144057.28 98.9901:3095.5417 100.8641:2288.8293 116.9949:4510.2524 174.9923:15011.2 175.1829:2965.3345 225.7352:2744.8394,30
2084,58.7869:2574.2627 61.0145:3496.0093 84.2758:2240.542 96.8656:3111.1794 98.9847:155473.05 116.9952:3740.1133 174.9922:10124.68 304.5119:2474.634,30
2084,60.9989:3498.388 87.5115:2255.342 98.9847:151689.22 104.1147:2383.8054 116.9953:4986.3413 174.9925:16054.246 175.0056:3308.043 209.9409:2334.4502 256.9521:2486.923 264.5994:2400.1133 327.4136:2906.5518,30
2084,50.0012:2806.1018 61.3269:2537.3313 61.3298:4342.6895 73.6264:2415.2446 74.616:2334.118 96.8657:2888.8154 98.9847:140924.12 107.4629:2645.7483 116.9949:4385.8 150.2871:2579.3914 174.9923:17099.738 236.4258:2796.2292,30
2084,62.0122:2356.3188 63.8787:2434.0583 72.3998:2650.8115 81.4244:2471.6995 98.9847:152863.11 101.067:2262.3157 103.7889:2300.0444 136.0427:2585.216 146.5501:2653.5435 153.1925:2399.0632 174.9927:8569.5205 185.6566:2199.9778 196.8238:2203.4316 344.0072:3000.3235,30
2084,52.9481:2462.9077 71.3402:2315.2607 98.9848:146422.0 98.9902:1968.0264 114.1218:2394.2788 116.9949:4962.4946 163.3466:2793.6677 168.0446:2312.2598 174.9925:17014.555 175.5321:2718.1707 249.6738:2571.6719,30
2084,50.5369:2385.0623 51.5917:2234.6697 53.8616:2480.567 54.407:2187.41 61.5878:2634.839 98.9848:136415.77 116.9949:5701.1616 174.9924:12425.04,30
2084,51.5505:2353.7136 59.4809:2426.8386 60.9997:4172.409 98.9847:154197.72 99.5767:2589.164 108.1364:2295.8438 116.995:4123.3477 151.8259:2471.5461 174.9921:12433.308 262.8924:2582.6506,30
2084,61.1193:2402.7402 72.6128:3012.3613 77.7026:2384.4114 90.4401:2113.8254 98.9794:2231.6797 98.9847:143770.34 106.2309:2303.4868 106.6392:2490.9783 116.9951:3142.4236 126.9729:2545.1348 129.1145:2539.0447 174.9927:12605.762 293.0492:2698.8508,30
2084,50.2786:2322.3296 56.7125:2392.6624 63.205:2563.8923 65.1377:2174.5923 72.0333:2440.5657 72.5422:2883.761 87.1671:2362.131 93.6386:2569.4385 96.8648:3224.7485 98.9848:135290.23 104.0141:2394.2764 116.995:4070.9148 154.7063:2260.7456 157.3642:2556.3113 174.9919:15305.291 221.4223:2590.5574,30
2084,53.4921:2677.843 72.7569:2451.4233 84.2574:2367.0657 98.0668:2112.1528 98.9848:154325.56 118.6606:2774.9114 174.9921:10990.823 245.7834:2439.8188 317.2724:2795.078,30
2085,53.5107:2066.8015 60.0454:3959.663 60.9975:5475.9644 63.7007:1988.599 64.9281:120261.85 67.9544:2222.1235 72.7582:2073.8513 106.0655:2725.1733 123.9648:24568.412,30
2085,60.0452:4386.347 61.2491:1977.0336 61.5864:2236.685 62.1342:1935.853 64.9281:157079.02 70.0656:2389.9421 88.0766:3190.7144 89.4938:2072.1099 97.0084:3143.5623 106.0658:3286.979 120.982:2132.2434 123.9648:35026.062,30
2088,61.5777:3799.941 71.3618:2660.288 81.1257:2730.1023 86.692:2782.22 97.2722:2838.6863 109.102:5420.067 140.0681:7716.6406 221.1322:4189.138 222.2129:3031.1526 225.5156:3218.7727 235.1487:21591.105 237.1635:8226.259 245.1332:16200.4 249.1265:3725.3025 263.1434:63807.83 281.1535:52268.203 289.159:6163.983 299.165:17584.045 361.1118:15513.188 397.1322:4604.155 399.2349:14690.261,30
2089,87.0447:17224.074 87.5442:3248.6824 89.0604:76766.25 90.0643:3327.7568 96.4776:4277.3467 100.5678:2716.9116 105.0632:5960.5986 105.0704:184664.95 105.0761:3561.7996 106.0736:10517.052 112.2361:3334.1755 117.0908:4447.0547 121.0651:11238.246 124.0812:3228.1475 131.0701:3295.6455 131.0856:8272.06 133.0862:55758.49 147.0805:12974.225 149.0967:5316.4243 155.0994:4261.791 165.0914:4093.1653 177.1126:17399.68 211.2336:3203.7576 223.1134:3122.226 225.1272:19589.252 226.1314:3669.4443 226.4926:2931.0337 241.6967:3398.5664 251.1416:3282.1372 259.241:3292.9795 269.1535:6459.866 414.5832:3096.3447 578.833:3533.6853 779.1388:3678.1975 781.029:3296.709 1275.7327:4057.092,30
2090,61.5757:4132.747 63.755:2464.1536 88.2874:2431.9749 97.0291:56885.17 131.9097:2367.4495 136.062:108805.54 136.0727:3084.5256 143.0164:5638.8936 163.8452:3017.4844 164.0566:6889.1113 178.0727:3992.4111 224.083:2453.363 242.8718:2604.4556 248.0799:3550.985 258.9492:2549.5298 296.0809:5957.3477 314.0892:3620.9856 314.1216:5765.244 315.0274:2982.5535,30
2091,53.5514:2543.641 57.8657:2844.579 68.0636:2448.2332 71.9896:2517.329 73.0292:6205.023 80.0552:10254.616 85.3774:2661.9219 87.0448:6424.124 89.0605:68976.805 96.8661:2983.3977 102.0681:18322.354 124.0811:10257.414 133.0863:41548.332 155.0986:3839.3489 163.8204:2517.3398 177.1129:8682.486 229.5802:2758.8694 379.1741:2923.942 448.2396:2781.2852 767.9455:2770.667,30
2092,56.1216:2948.6055 60.6683:2096.0303 61.5759:2291.409 62.401:2413.247 84.9941:2924.7173 116.2868:2594.4568 164.0707:42457.324 182.0815:26579.803 230.1963:2409.8389,30
2093,56.0322:2236.3735 71.8156:3336.89 90.9775:2849.84 91.055:9693.401 96.8679:2655.6924 117.0701:4192.26 119.0856:4388.895 129.0703:5925.2944 131.0858:3617.5652 133.0656:3564.068 173.8841:2306.8755 226.9225:2894.5935 255.2323:6124.661 284.0048:2409.368,30
2095,61.5846:2092.648 83.1702:1984.2302 88.1821:1837.381 92.1346:2285.6807 106.2465:2071.4434 112.2492:2250.2788 114.3046:1904.1956 128.0624:30612.652 129.0703:83185.336 145.0651:4995.7485,30
2096,57.2704:2194.1526 84.9853:2451.6284 96.8651:2741.9875 98.9847:138503.05 101.5174:2398.0405 116.9949:2741.3005 146.5732:2341.9514 160.8509:2328.3586 174.9925:7952.9233 226.8941:3607.31 236.8104:2480.537 254.8881:7979.941 264.8727:11371.634 274.8294:2604.4666 282.8833:10839.695 301.3722:2784.8367 326.2035:2947.7996,30
2096,60.0767:5109.8916 60.0799:5059.622 66.4391:2275.6653 75.5062:2227.1482 96.8669:3817.2864 98.9847:139429.16 105.6875:2234.171 116.9951:5632.4683 130.4638:2696.74 150.1758:2433.691 153.7204:2277.596 159.6867:2424.82 174.9922:11612.355 262.9566:2408.982,30
2096,54.1726:2263.7095 54.675:2677.593 61.0:3491.1023 78.9077:2228.1755 98.9847:144147.31 116.9947:5009.0117 174.9925:8197.237 176.9888:5776.85 180.9016:2463.3281 182.6399:3275.4214 220.4401:2645.4954,30
2096,58.9973:2302.8767 60.0796:5707.161 60.0826:5498.815 66.4038:2499.7227 95.1466:2558.4917 96.8623:4063.8943 96.8678:3805.614 98.9847:133034.62 116.9952:3755.7104 132.3653:2545.3726 174.9918:7647.9785 176.9891:5883.192,30
2096,98.9847:144505.11 116.9957:2843.0608 140.4909:2596.107 174.9922:9771.39 176.99:4601.898,30
2096,53.3554:2111.0164 98.9848:136817.98 116.9955:3479.2583 174.9926:8213.365 176.9896:3993.3584 264.8732:5946.029 282.884:4043.9265,30
2097,59.849:10556.116 96.863:5573.9263 96.8685:3089.6907 112.0818:2956.8713 127.8678:3063.5244 161.1752:2584.3445 292.5155:2459.0813 411.1994:128001.52 411.2546:6102.4263,30
2098,60.7741:5441.7007 102.7717:2385.5056 107.0864:2509.166 121.0655:2543.8904 122.3259:2834.224 135.2298:2625.9292 149.0956:4149.742 163.1487:2576.8123 168.786:2363.8923 173.1323:3056.3232 191.144:4082.522 209.1539:3484.5813,30
2099,59.1327:2315.2588 61.0777:2719.6992 65.6525:2552.776 67.384:2623.943 73.3229:2249.804 82.2945:2295.562 83.4898:2309.7463 95.8049:2465.7026 107.0608:2545.3674 117.3884:2595.173 124.9078:2585.3352 130.4639:2368.4243 156.436:2414.9773 165.8574:2263.9084 196.2014:2812.5742 199.133:7867.204 215.1279:6579.9385 217.1436:11158.727 295.1655:2837.1807 304.8534:2752.5974 336.1936:220538.39 336.2286:5666.3335,30
2100,50.5894:2479.5564 51.2691:2629.5945 57.5276:2512.854 59.5347:2775.1616 59.5374:17943.139 66.048:2749.1855 70.9471:2716.8862 71.0862:4109.636 74.6339:2399.8123 89.0604:68937.18 96.8672:9662.074 119.446:2591.7 129.5848:2832.3904 133.0862:47469.023 144.1398:3024.3281 156.9295:2632.386 177.1123:10589.998 197.0835:2831.7295 278.5377:2880.4854 283.175:3661.8325 399.5608:3189.964 467.0783:2808.1294,30
2100,63.842:2772.6787 65.0902:2871.148 67.0184:2545.28 70.6628:2911.714 85.1225:2442.0103 89.0604:61144.19 89.2687:2387.2842 133.0863:38551.13 177.1125:11516.275 190.3421:2714.5242 195.1236:2907.4573 210.8038:2537.2808 269.1622:2646.2935 283.1747:5551.999 357.1494:3535.7769,30
2100,57.0707:3733.192 59.8334:12802.184 71.0865:7665.952 76.8258:2942.7932 85.102:6536.7603 89.0604:53599.51 95.1249:2606.3667 96.8655:8495.989 133.0862:28285.092 177.1126:5786.413 193.2799:3289.334 208.147:2696.0488,30
2100,60.0382:3064.6765 60.041:10284.979 61.7534:2998.671 85.5498:2369.996 89.055:4962.058 89.0604:77394.47 90.956:2513.494 96.8633:4520.207 107.0713:3566.9976 108.974:3282.1082 110.4794:2648.176 133.0864:47464.242 141.6956:2575.3396 177.1123:7609.335 283.1767:4358.699 358.0716:2614.0295 388.0907:3017.4082,30
2103,51.7676:2533.0825 53.2771:2558.846 69.8945:2223.959 85.0291:7330.6177 88.0253:2326.4841 89.9299:2450.29 92.6063:2885.0156 94.4685:2372.8503 145.0284:3713.4792 145.0491:4094.8171 177.0548:95167.86 177.0706:3782.172 195.0657:26885.693 312.7083:2685.3628,30
2104,61.5766:3070.4646 61.5794:2799.6711 62.8731:2209.4958 67.9579:2133.3528 69.5846:2223.367 72.938:6679.8223 90.9485:3859.173 95.0863:3725.8604 98.9848:178667.33 113.9641:38235.57 116.9954:4741.4937 120.3846:2436.5056 123.0811:8410.407 123.1167:2933.9011 125.0601:2485.222 127.0159:108698.85 131.9747:17121.172 134.0122:2009.871 135.4567:2635.6746 137.0965:2942.0237 141.9589:15379.358 155.0471:39118.082 159.9699:16693.611 182.9025:2392.5574 183.0783:4968.9395 183.1014:5345.9263 192.6746:2165.1633,30
2105,61.0685:4010.6008 65.2669:2111.7417 65.5262:2126.8376 72.9863:2461.7146 73.3431:2146.088 81.0662:2971.7578 81.0707:29434.076 81.0751:3946.0269 86.0608:7761.7305 90.7278:2392.097 90.9771:2823.4443 96.8659:3212.1267 98.0601:2752.1462 109.0653:54992.31 135.0804:9633.988 138.0552:101795.69 138.064:2172.1958 138.066:3568.1711 150.0917:4233.0835 171.841:2359.6445 178.087:2652.526 191.6662:2466.43 220.1332:10655.789,30
2106,55.8003:2104.2024 61.576:2585.9104 70.066:59966.74 71.05:24533.963 73.1006:2398.2961 73.6776:2899.6562 84.9496:2485.1504 88.0764:32984.586 116.0709:5975.4033 117.0553:3966.8987 124.9435:2251.756 130.0496:3048.4543 130.0865:104565.64 134.0815:33676.48 176.0662:43855.996 176.0918:9786.318,30
2107,57.0344:6808.052 61.2681:2839.0989 62.4835:2375.208 70.3338:2122.3977 75.8374:2153.5178 78.9076:1954.97 83.2308:2377.4429 84.4345:2167.708 86.0606:4026.087 100.0763:5067.093 108.8697:2545.5093 118.968:5394.0493 135.3998:2179.1104 139.4856:2219.449 146.0815:29482.889,30
2107,57.0345:5533.365 61.2693:3359.0715 70.6075:2068.918 82.5232:2010.3267 84.3096:1899.5996 86.0607:3453.1392 87.0447:2587.958 93.1271:2170.3374 100.0761:4286.454 116.0709:3134.7341 118.968:6970.3794 128.1916:2114.943 144.7637:2150.0588 146.0815:33734.63,30
2107,57.0346:3844.0908 77.2568:2133.0762 82.0661:2874.219 91.1234:1938.0272 99.5543:2590.9233 100.0764:3965.559 117.9594:2291.3987 118.9681:6280.8613 119.7648:2721.4822 119.9758:3165.0374 146.0814:31378.182 154.0028:1980.1888 162.038:2062.8767,30
2107,56.0504:2527.8452 57.0346:3649.6292 61.3126:3430.0789 86.0607:2550.003 96.5557:2336.553 100.0761:4978.248 116.071:2358.3887 116.5495:2108.2234 118.9678:9459.643 121.4683:2336.9756 142.4776:2220.2263 146.0813:36849.71,30
2107,52.8189:2377.5803 57.0346:5997.199 63.2717:2128.822 78.3181:1861.8481 80.8817:2059.7302 96.866:2671.8452 100.0764:4998.145 116.071:2902.5305 117.9602:2459.959 118.9679:7047.264 119.9758:3812.0908 122.8439:2454.6738 146.0816:39544.703,30
2107,50.4227:2278.9702 51.9707:1932.5059 57.0345:4181.2295 66.5805:2059.445 67.303:1933.4565 76.3462:2120.073 101.535:2197.3623 116.0712:2291.889 118.5228:2395.6729 118.9678:8393.85 119.9755:4152.473 146.0814:29272.295 161.2752:2561.678,30
2107,50.3772:2160.9104 50.4419:2047.0743 51.6493:1866.942 51.686:2176.561 51.6909:2327.8384 57.0344:5435.6772 57.101:2284.5354 60.0643:5297.7036 82.0658:2751.2056 86.0604:3234.3884 86.1945:2194.741 90.8179:2069.1465 95.475:2009.8102 96.8667:2908.2183 100.0763:4510.702 116.0709:2971.3008 116.9522:2688.494 118.9679:6409.324 122.5494:2185.2532 146.0816:27040.666,30
2107,57.0345:6441.8765 60.7958:4181.9976 82.0657:2882.4888 86.0608:2711.797 89.114:2272.9727 93.4904:1947.396 96.8662:2376.7485 100.0761:3917.2627 116.071:3969.8909 117.845:2226.9739 117.96:2815.0615 118.9679:11837.507 128.447:2005.741 128.5778:2374.1824 129.8849:2158.8447 146.0812:31286.701,30
2107,57.0344:6045.815 61.3105:3053.5728 64.509:2257.5574 65.1098:2388.6323 67.1232:2168.9626 82.0657:2812.577 86.0608:2632.9207 100.0764:3815.8987 116.0707:2942.83 118.9675:11521.643 119.9754:4201.1753 146.0814:33114.445,30
2107,50.9352:2063.466 57.0345:6379.9727 60.0614:3412.5168 60.0642:6739.1064 70.4514:2056.0776 71.3814:2040.2672 96.8669:3974.408 100.0764:5435.1416 116.0709:2529.505 118.9679:11834.4 120.4863:2008.414 139.9176:1976.1744 146.0813:33538.707,30
2109,58.1567:2154.954 66.1119:2242.9158 67.0551:4308.642 68.1475:2303.0234 69.0708:8363.019 81.0705:10910.88 83.0863:11632.33 93.0708:7657.208 95.0859:2928.8342 96.8637:8436.604 97.0653:3171.5034 100.0765:3630.7344 107.0861:6342.966 110.0972:2322.1384 110.1047:2627.4646 111.0809:4847.681 149.1328:24538.607 166.1593:25758.148 167.1434:5922.314 182.8747:2656.6958 184.1702:6840.619 212.1647:29385.209,30
2110,53.0348:2287.331 59.6267:2298.7642 60.2507:6796.371 60.2535:3146.7217 64.2323:2171.9233 78.7443:2393.387 79.7298:2297.486 96.8634:4911.5977 103.5138:2430.0671 183.8492:2710.5999 240.1173:2307.1357 263.9047:3864.1016 287.1103:38832.824,30
2110,61.602:2336.5967 62.5642:2114.774 67.7744:2478.681 78.8319:2666.23 96.8621:2611.8333 98.6263:2402.0266 101.6374:2352.4348 109.3427:2599.8186 113.9436:2327.033 147.474:3244.2966 155.516:2384.1702 208.1731:2335.9834 287.1104:39883.156,30
2111,50.2304:2669.2097 53.6989:2570.445 55.3004:2598.8826 61.5798:4285.4087 66.8532:2706.3218 67.2929:2552.5168 70.1006:2904.851 95.0492:2650.7817 135.344:3255.505 144.4277:3142.45 171.081:6716.1074 223.1484:6061.822 237.1638:12530.449 247.1488:3387.136 265.1593:38448.195 363.1273:7784.55 404.5842:2781.4282 452.8065:3234.3113 553.5446:2945.1624,30
2112,54.1752:2599.13 56.567:3012.3215 71.9472:3217.2656 93.3218:2697.2417 171.0801:3975.2195 201.8006:2743.8018 237.164:190796.0 247.1482:3183.393 255.3431:2640.472 265.1592:47230.066 266.1682:3172.5361,30
2112,55.1534:2944.0972 60.8944:3592.6367 64.9976:2616.7837 67.0551:5177.2896 95.0496:3050.3938 130.2323:2602.651 135.6376:2432.8635 167.3017:2597.0208 171.0803:18890.771 197.0966:7146.9126 223.1115:7313.472 237.1639:41509.402 263.1438:5236.239 265.1593:51964.098,30
2114,61.5813:2706.8176 67.055:4993.857 71.0863:14236.64 74.0154:2156.2192 74.8809:2450.2397 79.0551:3413.3325 80.9484:2364.361 81.0706:8270.833 83.086:2625.4963 90.9771:6562.433 91.0548:4979.083 93.0706:9478.793 95.0861:6823.158 99.0811:14113.816 105.0703:3718.9028 107.0859:7439.4614 109.1016:5123.239 115.2495:2342.3564 119.4968:2312.3364 121.1012:9387.949 135.117:10139.823 139.6783:2815.7964 149.1327:3847.6985 151.1118:3880.5308 163.1119:3161.7888 179.1433:26992.297 197.3021:2589.6643 277.2164:5992.206,30
2115,52.5291:2993.506 64.0223:3183.4504 68.9037:3119.5347 75.5871:3078.572 96.8676:2949.1768 151.638:2785.8074 168.8653:2877.8325 179.2638:3307.0442 213.127:5326.825 225.1654:6026.206 237.1644:5217.4707 253.1587:2872.015 263.1435:29272.672 264.1503:4611.245 273.0316:2953.5505 281.154:12713.071 299.165:3703.0007 395.2576:4406.207 621.9619:3478.1897,30
2115,59.9204:9809.576 96.8651:8124.3994 109.9898:2849.19 185.4792:2833.678 235.5435:2900.426 240.7528:3174.8884 251.1803:2629.2798 281.1547:6059.7256 397.1294:3611.4788 466.5916:3097.5688 536.5462:3489.178,30
2115,61.0642:4074.7285 62.4462:3351.3352 74.5831:2911.818 96.8652:3202.7024 125.06:5165.949 167.9104:2893.3108 181.2946:3109.1746 212.8868:3259.0188 286.3113:2957.4624 410.1058:2969.8477 433.2394:3187.5596 522.5627:3374.527 612.2646:3259.48,30
2116,55.8125:2932.3008 56.3306:2669.0286 56.7729:3057.2415 58.4751:3008.1033 59.698:4849.5205 59.7008:7819.1543 64.8513:2495.0571 68.9685:2798.804 106.3908:2816.0532 132.4689:2880.3645 142.5221:3315.098 208.9789:2861.2434 277.95:2967.4575 534.656:3509.972 537.2196:4822.6807 537.3042:147481.0 537.3896:3866.4148,30
2117,55.0551:9264.638 56.6507:2720.341 57.0708:16761.168 59.6584:12289.226 63.5403:2799.9937 68.9201:2356.4363 73.1636:2584.4817 73.8206:2669.7896 83.0862:6090.172 88.709:2463.6675 96.8657:8721.955 98.9847:3187.0007 101.0967:11613.499 143.0099:4840.6987 151.7481:2633.4146 161.9035:2372.9717 199.0727:11677.276 257.8334:2492.4429 290.1782:2956.1013 318.2731:2880.1794 397.5622:2527.4756,30
2117,54.4119:2639.9155 55.0551:6034.912 57.0709:19674.967 58.3096:2366.2698 58.8505:2237.409 83.0862:7566.353 84.5502:2340.6492 98.9846:5076.333 101.0966:12892.492 108.6501:2446.5742 113.0369:2358.293 143.0111:4421.9443 145.6705:2616.8623 162.0774:2611.845 199.0729:10390.045 353.6646:2853.8486 411.3854:2812.4204,30
2117,55.0552:3042.8997 57.0708:13151.579 59.9747:4108.1006 59.9777:5581.859 61.457:3019.0417 63.0745:2262.0542 83.0861:7409.585 84.6749:2448.1953 96.8635:5626.967 101.0966:10955.025 122.1118:2585.4197 187.5162:2781.8022 199.073:9125.069 399.3078:7389.781 405.6704:3047.853 413.9737:2762.0798,30
2117,52.0389:2739.252 54.8073:2332.762 55.0552:3833.0852 57.0709:14339.0205 60.9559:2994.308 83.0863:8181.5215 96.8665:2732.4915 101.0967:13170.148 112.6913:2379.2334 138.7311:2468.2605 145.0084:2807.883 181.7308:2271.2478 199.0729:6964.3726 273.1316:3275.0322 305.5346:2924.1758 314.2941:2545.2922 399.214:2669.1902,30
2117,55.0552:5210.641 57.0709:18514.336 60.956:3012.7495 69.1273:2480.094 83.0863:6873.112 88.2466:2213.229 96.8662:4603.529 98.9851:2687.1318 101.0964:10134.085 127.7194:2298.4282 143.0104:4830.4844 194.6317:2418.6833 199.0724:10799.152,30
2117,55.0552:6295.3 56.0125:2351.0881 57.0708:18704.035 59.659:14553.68 62.44:2206.4473 79.27:2667.911 83.0862:6404.1772 96.8607:3548.9097 96.8665:8368.04 101.0967:11481.836 109.8293:2813.8345 143.0104:3480.59 199.0735:8179.624 211.7913:2352.3894,30
2117,54.6612:3219.805 55.0552:6491.4395 57.0709:13782.848 60.5752:2389.0916 60.8317:5418.099 61.8577:2552.5398 69.8668:2272.9292 83.0864:7021.8135 96.8659:3982.232 98.985:3225.871 101.0969:13628.484 143.0101:2495.1868 199.0732:11012.846 399.3089:10883.368,30
